Block,Street,EntryDate,Status,Year,BI_ID,dayofweek,Geometry,Neighbourhood
400,BURRARD ST,2023-07-29,IS,2023,4629987,5,POINT (49.286569400000005 -123.11705934827896),Downtown
500,HOWE ST,2023-07-29,IS,2023,4629991,5,POINT (49.28478563333309 -123.11664266117666),Downtown
500,HOWE ST,2023-07-29,IS,2023,4629992,5,POINT (49.28478563333309 -123.11664266117666),Downtown
1100,ROBSON ST,2023-07-29,IS,2023,4629998,5,POINT (49.2846056 -123.125148),West End
1800,ROBSON ST,2023-07-29,IS,2023,4630004,5,POINT (49.29243851667212 -123.13692796815148),West End
1800,ROBSON ST,2023-07-29,IS,2023,4630005,5,POINT (49.29243851667212 -123.13692796815148),West End
800,DENMAN ST,2023-07-29,VA,2023,4630006,5,POINT (49.293252185071 -123.13278832372042),Downtown
1800,PENDRELL ST,2023-07-29,IS,2023,4630007,5,POINT (49.28943044828831 -123.14302415129735),West End
800,THURLOW ST,2023-07-29,IS,2023,4630018,5,POINT (49.284435007954905 -123.12510257255244),West End
800,RICHARDS ST,2023-07-29,VA,2023,4630056,5,POINT (49.28389251320959 -123.1121989059986),Downtown
500,HOWE ST,2023-07-29,IS,2023,4630058,5,POINT (49.28478563333309 -123.11664266117666),Downtown
500,HOWE ST,2023-07-29,IS,2023,4630059,5,POINT (49.28478563333309 -123.11664266117666),Downtown
500,HOWE ST,2023-07-29,IS,2023,4630060,5,POINT (49.28478563333309 -123.11664266117666),Downtown
1700,ROBSON ST,2023-07-29,IS,2023,4630061,5,POINT (49.29243851667212 -123.13692796815148),West End
1700,ROBSON ST,2023-07-29,IS,2023,4630064,5,POINT (49.29243851667212 -123.13692796815148),West End
1800,ALBERNI ST,2023-07-29,IS,2023,4630067,5,POINT (49.293629536028696 -123.13660129384468),West End
1000,ROBSON ST,2023-07-29,IS,2023,4630075,5,POINT (49.2833121 -123.123159),West End
1500,ROBSON ST,2023-07-29,IS,2023,4630078,5,POINT (49.2886432 -123.13167498884847),West End
1800,ROBSON ST,2023-07-29,IS,2023,4630085,5,POINT (49.29243851667212 -123.13692796815148),West End
1300,BUTE ST,2023-07-29,IS,2023,4630091,5,POINT (49.28018938489427 -123.1357843052634),West End
1100,HARWOOD ST,2023-07-29,VA,2023,4630092,5,POINT (49.2789967 -123.1338690499194),West End
600,HOWE ST,2023-07-29,IS,2023,4630095,5,POINT (49.28478563333309 -123.11664266117666),Downtown
700,NELSON ST,2023-07-29,VA,2023,4630096,5,POINT (49.28663422573088 -123.13439612729384),West End
1700,W 1ST AVE,2023-07-29,VA,2023,4630120,5,POINT (49.27115066311537 -123.14084618378423),Fairview
2900,E 8TH AVE,2023-07-29,IS,2023,4630123,5,POINT (49.26340290713782 -123.08615921498024),Mount Pleasant
2900,E 8TH AVE,2023-07-29,IS,2023,4630124,5,POINT (49.26340290713782 -123.08615921498024),Mount Pleasant
3300,E 8TH AVE,2023-07-29,IS,2023,4630125,5,POINT (49.26340290713782 -123.08615921498024),Mount Pleasant
400,KEEFER ST,2023-07-29,IS,2023,4630128,5,POINT (49.27922249467093 -123.1035282339291),Downtown
300,UNION ST,2023-07-29,IS,2023,4630130,5,POINT (49.277401843691074 -123.08494373016588),Strathcona
800,RICHARDS ST,2023-07-29,VA,2023,4630131,5,POINT (49.28389251320959 -123.1121989059986),Downtown
1300,W 67TH AVE,2023-07-29,VA,2023,4630135,5,POINT (49.21066842867243 -123.12612979887705),Marpole
3800,W 10TH AVE,2023-07-29,IS,2023,4630138,5,POINT (49.26298122342149 -123.16007935506032),Kitsilano
4400,W 4TH AVE,2023-07-29,IS,2023,4630142,5,POINT (49.268372708414766 -123.1680297998844),Kitsilano
600,BURRARD ST,2023-07-29,IS,2023,4630143,5,POINT (49.28347620299196 -123.12253533515828),West End
700,NELSON ST,2023-07-29,IS,2023,4630144,5,POINT (49.28663422573088 -123.13439612729384),West End
1100,GRANVILLE ST,2023-07-29,VA,2023,4630148,5,POINT (49.27766265 -123.12472844433547),Downtown
1700,W 1ST AVE,2023-07-29,IS,2023,4630151,5,POINT (49.27115066311537 -123.14084618378423),Fairview
2000,W 4TH AVE,2023-07-29,VA,2023,4630156,5,POINT (49.268372708414766 -123.1680297998844),Kitsilano
2000,W 4TH AVE,2023-07-29,IS,2023,4630157,5,POINT (49.268372708414766 -123.1680297998844),Kitsilano
500,SEYMOUR ST,2023-07-29,VA,2023,4630167,5,POINT (49.28386252193256 -123.1141175463516),Downtown
700,NELSON ST,2023-07-29,IS,2023,4630169,5,POINT (49.28663422573088 -123.13439612729384),West End
900,HOWE ST,2023-07-29,IS,2023,4630170,5,POINT (49.2806445 -123.122251),Downtown
900,HOWE ST,2023-07-29,IS,2023,4630171,5,POINT (49.2806445 -123.122251),Downtown
900,THURLOW ST,2023-07-29,IS,2023,4630176,5,POINT (49.284435007954905 -123.12510257255244),West End
1100,GRANVILLE ST,2023-07-29,IS,2023,4630188,5,POINT (49.27766265 -123.12472844433547),Downtown
1000,ALBERNI ST,2023-07-29,IS,2023,4630209,5,POINT (49.293629536028696 -123.13660129384468),West End
900,W CORDOVA ST,2023-07-29,IS,2023,4630216,5,POINT (49.28775548425263 -123.1166327266634),Downtown
400,HOWE ST,2023-07-29,IS,2023,4630226,5,POINT (49.28478563333309 -123.11664266117666),Downtown
500,HOWE ST,2023-07-29,IS,2023,4630229,5,POINT (49.28478563333309 -123.11664266117666),Downtown
600,HOWE ST,2023-07-29,IS,2023,4630242,5,POINT (49.28478563333309 -123.11664266117666),Downtown
700,HOWE ST,2023-07-29,IS,2023,4630247,5,POINT (49.28478563333309 -123.11664266117666),Downtown
1700,POWELL ST,2023-07-29,VA,2023,4630249,5,POINT (49.28405378163237 -123.06927969687074),Grandview-Woodland
3300,E 58TH AVE,2023-07-29,IS,2023,4630253,5,POINT (49.21762173196085 -123.10201157113686),Sunset
1300,W 72ND AVE,2023-07-29,VA,2023,4630256,5,POINT (49.20568321713261 -123.1325691018614),Marpole
3100,RIVERWALK AVE,2023-07-29,IS,2023,4630258,5,POINT (49.20593601142029 -123.04061321519376),Killarney
8600,KERR ST,2023-07-29,IS,2023,4630259,5,POINT (49.23258317084075 -123.04024086468311),Killarney
1700,E 41ST AVE,2023-07-29,VA,2023,4630260,5,POINT (49.23264245809472 -123.07408125728466),Kensington-Cedar Cottage
1100,BURRARD ST,2023-07-29,IS,2023,4630262,5,POINT (49.27975795 -123.1277323315882),Downtown
1900,W 3RD AVE,2023-07-29,IS,2023,4630265,5,POINT (49.26885462785312 -123.13918976627208),Fairview
2400,POINT GREY RD,2023-07-29,IS,2023,4630266,5,POINT (49.27204580353642 -123.16662029125202),Kitsilano
5600,BAILLIE ST,2023-07-29,IS,2023,4630270,5,POINT (49.23653864620578 -123.12228879558587),South Cambie
700,W 42ND AVE,2023-07-29,IS,2023,4630272,5,POINT (49.23284977919072 -123.1232605813056),Oakridge
1000,PACIFIC ST,2023-07-29,IS,2023,4630277,5,POINT (49.27411448989875 -123.12811737133056),Downtown
5800,TISDALL ST,2023-07-29,IS,2023,4630280,5,POINT (49.22267027369213 -123.1207582217214),Oakridge
1300,BURRARD ST,2023-07-29,IS,2023,4630288,5,POINT (49.28347620299196 -123.12253533515828),West End
800,RICHARDS ST,2023-07-29,VA,2023,4630289,5,POINT (49.28389251320959 -123.1121989059986),Downtown
1000,ROBSON ST,2023-07-29,IS,2023,4630328,5,POINT (49.2833121 -123.123159),West End
1500,ALBERNI ST,2023-07-29,IS,2023,4630359,5,POINT (49.289379 -123.13056579244711),West End
2100,E 13TH AVE,2023-07-29,IS,2023,4630361,5,POINT (49.25873486013096 -123.07954455460224),Mount Pleasant
0,ST GEORGE ST,2023-07-29,VA,2023,4630362,5,POINT (49.21153931821845 -123.09429233756627),Sunset
800,RICHARDS ST,2023-07-30,VA,2023,4632706,6,POINT (49.28389251320959 -123.1121989059986),Downtown
2700,CHARLES ST,2023-07-30,VA,2023,4632707,6,POINT (49.27316304134922 -123.0789221961938),Strathcona
2700,CHARLES ST,2023-07-30,IS,2023,4632708,6,POINT (49.27316304134922 -123.0789221961938),Strathcona
2200,FRANKLIN ST,2023-07-30,IS,2023,4632714,6,POINT (49.28230491145681 -123.08022185053078),Strathcona
3500,WELLINGTON AVE,2023-07-30,VA,2023,4632715,6,POINT (49.24291536716827 -123.03707664043952),Renfrew-Collingwood
3300,KINGSWAY,2023-07-30,IS,2023,4632717,6,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
0,E 22ND AVE,2023-07-30,IS,2023,4632723,6,POINT (49.250606525513945 -123.038916243761),Renfrew-Collingwood
100,W CORDOVA ST,2023-07-30,IS,2023,4632727,6,POINT (49.28775548425263 -123.1166327266634),Downtown
800,RICHARDS ST,2023-07-30,VA,2023,4632729,6,POINT (49.28389251320959 -123.1121989059986),Downtown
2600,OXFORD ST,2023-07-30,IS,2023,4632731,6,POINT (49.28569113094467 -123.05030859511488),Hastings-Sunrise
2100,E 35TH AVE,2023-07-30,IS,2023,4632738,6,POINT (49.23841010365025 -123.0697337031646),Kensington-Cedar Cottage
3400,VICTORIA DRIVE,2023-07-30,IS,2023,4632740,6,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
700,UNION ST,2023-07-30,IS,2023,4632745,6,POINT (49.277401843691074 -123.08494373016588),Strathcona
100,WILLIAM ST,2023-07-30,IS,2023,4632750,6,POINT (49.27402798262585 -123.07588470098692),Grandview-Woodland
3300,AUSTREY AVE,2023-07-30,IS,2023,4632753,6,POINT (49.23830892595396 -123.03598616378244),Renfrew-Collingwood
2200,E 30TH AVE,2023-07-30,IS,2023,4632758,6,POINT (49.24025840867719 -123.05749008131772),Renfrew-Collingwood
2300,BRUNSWICK ST,2023-07-30,IS,2023,4632763,6,POINT (49.26619140806924 -123.09688960429996),Mount Pleasant
300,E 8TH AVE,2023-07-30,IS,2023,4632764,6,POINT (49.26340290713782 -123.08615921498024),Mount Pleasant
2100,SCOTIA ST,2023-07-30,IS,2023,4632766,6,POINT (49.26808478818446 -123.09780059703978),Strathcona
800,RICHARDS ST,2023-07-30,VA,2023,4632767,6,POINT (49.28389251320959 -123.1121989059986),Downtown
800,RICHARDS ST,2023-07-30,VA,2023,4632768,6,POINT (49.28389251320959 -123.1121989059986),Downtown
2400,MAIN ST,2023-07-30,VA,2023,4632769,6,POINT (49.26474196750952 -123.1009572308099),Mount Pleasant
200,E 15TH AVE,2023-07-30,IS,2023,4632773,6,POINT (49.2568325360398 -123.06761032987232),Kensington-Cedar Cottage
1800,LORNE ST,2023-07-30,IS,2023,4632774,6,POINT (49.26888419127316 -123.0992808570885),Strathcona
4800,HEATHER ST,2023-07-30,VA,2023,4632782,6,POINT (49.24843624906772 -123.1204107274682),South Cambie
600,W 32ND AVE,2023-07-30,VA,2023,4632783,6,POINT (49.243368668894256 -123.1938669562315),Dunbar-Southlands
800,RICHARDS ST,2023-07-30,VA,2023,4632784,6,POINT (49.28389251320959 -123.1121989059986),Downtown
3100,TURNER ST,2023-07-30,IS,2023,4632787,6,POINT (49.27908428414427 -123.0427755010141),Hastings-Sunrise
3000,E PENDER ST,2023-07-30,IS,2023,4632788,6,POINT (49.2802225 -123.02352405),Hastings-Sunrise
500,LILLOOET ST,2023-07-30,VA,2023,4632790,6,POINT (49.27533776610352 -123.0388956643526),Hastings-Sunrise
2100,LAKEWOOD DRIVE,2023-07-30,VA,2023,4632794,6,POINT (49.27899418387797 -123.06176183561811),Grandview-Woodland
2100,E 30TH AVE,2023-07-30,IS,2023,4632795,6,POINT (49.24025840867719 -123.05749008131772),Renfrew-Collingwood
400,E 44TH AVE,2023-07-30,IS,2023,4632796,6,POINT (49.230143914748496 -123.09395844110163),Sunset
8000,COLUMBIA ST,2023-07-30,VA,2023,4632800,6,POINT (49.26324444369478 -123.1094638502734),Mount Pleasant
5100,COMMERCIAL ST,2023-07-30,IS,2023,4632805,6,POINT (49.23924248675055 -123.06854388484464),Kensington-Cedar Cottage
4900,VICTORIA DRIVE,2023-07-30,IS,2023,4632807,6,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
1700,WILLIAM ST,2023-07-30,VA,2023,4632812,6,POINT (49.27402798262585 -123.07588470098692),Grandview-Woodland
5500,STAMFORD ST,2023-07-30,IS,2023,4632813,6,POINT (49.23358037861804 -123.03136786081512),Renfrew-Collingwood
800,RICHARDS ST,2023-07-30,VA,2023,4632815,6,POINT (49.28389251320959 -123.1121989059986),Downtown
2300,CORNWALL AVE,2023-07-30,IS,2023,4632816,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632819,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
1400,ARBUTUS ST,2023-07-30,IS,2023,4632820,6,POINT (49.26460696437234 -123.15291600265176),Kitsilano
2300,CORNWALL AVE,2023-07-30,IS,2023,4632832,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632834,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,VA,2023,4632835,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632837,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632840,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632842,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
400,ROBSON ST,2023-07-30,IS,2023,4632845,6,POINT (49.29243851667212 -123.13692796815148),West End
2200,CORNWALL AVE,2023-07-30,IS,2023,4632848,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
2200,CORNWALL AVE,2023-07-30,IS,2023,4632849,6,POINT (49.272527866758566 -123.15140247306292),Kitsilano
1200,CONNAUGHT DRIVE,2023-07-30,VA,2023,4632859,6,POINT (49.24078627730938 -123.1423794012757),Shaughnessy
500,W 64TH AVE,2023-07-30,VA,2023,4632862,6,POINT (49.21328707759695 -123.149469435529),Kerrisdale
6700,TISDALL ST,2023-07-30,VA,2023,4632863,6,POINT (49.22267027369213 -123.1207582217214),Oakridge
100,W 48TH AVE,2023-07-30,VA,2023,4632864,6,POINT (49.227353978722505 -123.12430368958432),Oakridge
300,W 45TH AVE,2023-07-30,VA,2023,4632865,6,POINT (49.23098364667928 -123.16883587026294),Kerrisdale
6000,ATHLONE ST,2023-07-30,IS,2023,4632868,6,POINT (49.23237284236696 -123.13649358571),Oakridge
4100,W 11TH AVE,2023-07-30,VA,2023,4632874,6,POINT (49.26278126382685 -123.2006062005234),West Point Grey
4000,W 37TH AVE,2023-07-30,IS,2023,4632876,6,POINT (49.23731905788833 -123.11888712259989),South Cambie
3900,W 37TH AVE,2023-07-30,VA,2023,4632877,6,POINT (49.23731905788833 -123.11888712259989),South Cambie
1100,W 12TH AVE,2023-07-30,IS,2023,4632880,6,POINT (49.26106802909867 -123.15665680117483),Kitsilano
2900,POINT GREY RD,2023-07-30,VA,2023,4632883,6,POINT (49.27204580353642 -123.16662029125202),Kitsilano
1500,VINE ST,2023-07-30,IS,2023,4632885,6,POINT (49.23984419596111 -123.15974756312896),Arbutus Ridge
3200,W 36TH AVE,2023-07-30,VA,2023,4632896,6,POINT (49.23953773703653 -123.18776087125212),Dunbar-Southlands
700,W HASTINGS ST,2023-07-30,IS,2023,4632900,6,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
1000,CANADA PLACE,2023-07-30,IS,2023,4632902,6,POINT (49.2885242145089 -123.11694843473931),Downtown
1000,CANADA PLACE,2023-07-30,IS,2023,4632903,6,POINT (49.2885242145089 -123.11694843473931),Downtown
3000,WILLOW ST,2023-07-30,IS,2023,4632908,6,POINT (49.23517238349831 -123.12383362819509),South Cambie
2600,W 5TH AVE,2023-07-30,IS,2023,4632911,6,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
2200,W 5TH AVE,2023-07-30,IS,2023,4632913,6,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
1300,BURRARD ST,2023-07-30,IS,2023,4632914,6,POINT (49.28347620299196 -123.12253533515828),West End
2900,WILLOW ST,2023-07-30,IS,2023,4632918,6,POINT (49.23517238349831 -123.12383362819509),South Cambie
800,RICHARDS ST,2023-07-30,VA,2023,4632921,6,POINT (49.28389251320959 -123.1121989059986),Downtown
800,W CORDOVA ST,2023-07-30,IS,2023,4632926,6,POINT (49.28775548425263 -123.1166327266634),Downtown
900,CANADA PLACE,2023-07-30,IS,2023,4632927,6,POINT (49.2872705 -123.113634),Downtown
900,CANADA PLACE,2023-07-30,IS,2023,4632929,6,POINT (49.2872705 -123.113634),Downtown
700,RICHARDS ST,2023-07-30,IS,2023,4632932,6,POINT (49.28389251320959 -123.1121989059986),Downtown
600,NICOLA ST,2023-07-30,IS,2023,4632948,6,POINT (49.28568633466426 -123.13564419691892),West End
1100,W GEORGIA ST,2023-07-30,IS,2023,4632974,6,POINT (49.2784661 -123.0235409),Hastings-Sunrise
1100,W GEORGIA ST,2023-07-30,IS,2023,4632975,6,POINT (49.2784661 -123.0235409),Hastings-Sunrise
400,HAWKS AVE,2023-07-30,VA,2023,4632978,6,POINT (49.27788632529206 -123.0872870958922),Strathcona
800,RICHARDS ST,2023-07-30,VA,2023,4632983,6,POINT (49.28389251320959 -123.1121989059986),Downtown
1900,ARBUTUS ST,2023-07-30,IS,2023,4632988,6,POINT (49.26460696437234 -123.15291600265176),Kitsilano
2200,W 5TH AVE,2023-07-30,IS,2023,4632991,6,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
2300,W 8TH AVE,2023-07-30,IS,2023,4632994,6,POINT (49.26445433343878 -123.1349402207505),Fairview
2300,W 10TH AVE,2023-07-30,IS,2023,4632998,6,POINT (49.26298122342149 -123.16007935506032),Kitsilano
2500,VINE ST,2023-07-30,VA,2023,4632999,6,POINT (49.23984419596111 -123.15974756312896),Arbutus Ridge
2500,BLENHEIM ST,2023-07-30,IS,2023,4633006,6,POINT (49.26380214201185 -123.1778779907266),Kitsilano
100,E PENDER ST,2023-07-30,IS,2023,4633017,6,POINT (49.28008905 -123.10215325917758),Downtown
200,ALEXANDER ST,2023-07-30,IS,2023,4633018,6,POINT (49.284078819708526 -123.098285432893),Strathcona
1600,KITCHENER ST,2023-07-30,IS,2023,4633020,6,POINT (49.272292886456704 -123.04681104341932),Hastings-Sunrise
200,E 6TH AVE,2023-07-30,IS,2023,4633022,6,POINT (49.26545458360071 -123.09793894839464),Mount Pleasant
400,E 7TH AVE,2023-07-30,IS,2023,4633023,6,POINT (49.26432677794551 -123.08808173629431),Mount Pleasant
2000,SCOTIA ST,2023-07-30,IS,2023,4633027,6,POINT (49.26808478818446 -123.09780059703978),Strathcona
1900,MANITOBA ST,2023-07-30,IS,2023,4633029,6,POINT (49.26699403571597 -123.10667013142849),Mount Pleasant
300,E 7TH AVE,2023-07-30,IS,2023,4633030,6,POINT (49.26432677794551 -123.08808173629431),Mount Pleasant
2700,E 1ST AVE,2023-07-30,IS,2023,4633031,6,POINT (49.26961300458511 -123.07013205149656),Grandview-Woodland
100,E PENDER ST,2023-07-30,IS,2023,4633032,6,POINT (49.28008905 -123.10215325917758),Downtown
300,UNION ST,2023-07-30,IS,2023,4633033,6,POINT (49.277401843691074 -123.08494373016588),Strathcona
1800,ROBSON ST,2023-07-30,IS,2023,4633041,6,POINT (49.29243851667212 -123.13692796815148),West End
1800,ROBSON ST,2023-07-30,IS,2023,4633043,6,POINT (49.29243851667212 -123.13692796815148),West End
1700,PENDRELL ST,2023-07-30,IS,2023,4633046,6,POINT (49.28943044828831 -123.14302415129735),West End
1800,HENSHAW LANE,2023-07-30,IS,2023,4633050,6,POINT (49.29039418221794 -123.14128684059123),West End
800,BIDWELL ST,2023-07-30,IS,2023,4633052,6,POINT (49.29011252015495 -123.1344055722779),West End
1900,EIHU LANE,2023-07-30,IS,2023,4633054,6,POINT (49.285004514390224 -123.1243629441943),West End
2400,POINT GREY RD,2023-07-30,IS,2023,4633060,6,POINT (49.27204580353642 -123.16662029125202),Kitsilano
600,E PENDER ST,2023-07-30,IS,2023,4633122,6,POINT (49.2802225 -123.02352405),Hastings-Sunrise
1000,SCANTLINGS,2023-07-30,VA,2023,4633131,6,POINT (49.26718049818288 -123.12821011519468),Fairview
2300,W 5TH AVE,2023-07-30,IS,2023,4633138,6,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
3300,THE CRESCENT,2023-07-30,IS,2023,4633142,6,POINT (49.2556543 -123.13513334944184),Shaughnessy
3400,SOPHIA ST,2023-07-30,VA,2023,4633143,6,POINT (49.230699287575305 -123.09946196289492),Sunset
700,NELSON ST,2023-07-30,IS,2023,4633145,6,POINT (49.28663422573088 -123.13439612729384),West End
1000,CANADA PLACE,2023-07-30,IS,2023,4633233,6,POINT (49.2885242145089 -123.11694843473931),Downtown
1900,W 3RD AVE,2023-07-30,IS,2023,4633261,6,POINT (49.26885462785312 -123.13918976627208),Fairview
2000,W 2ND AVE,2023-07-30,IS,2023,4633262,6,POINT (49.26968297868206 -123.13941241733518),Fairview
1700,ROBSON ST,2023-07-30,IS,2023,4633309,6,POINT (49.29243851667212 -123.13692796815148),West End
1800,ROBSON ST,2023-07-30,IS,2023,4633310,6,POINT (49.29243851667212 -123.13692796815148),West End
1800,ROBSON ST,2023-07-30,IS,2023,4633313,6,POINT (49.29243851667212 -123.13692796815148),West End
1800,HARO ST,2023-07-30,IS,2023,4633316,6,POINT (49.28794214986822 -123.13212207846966),West End
1800,ROBSON ST,2023-07-30,VA,2023,4633319,6,POINT (49.29243851667212 -123.13692796815148),West End
1800,ROBSON ST,2023-07-30,IS,2023,4633321,6,POINT (49.29243851667212 -123.13692796815148),West End
2500,W 4TH AVE,2023-07-30,IS,2023,4633323,6,POINT (49.268372708414766 -123.1680297998844),Kitsilano
5500,BALSAM ST,2023-07-30,IS,2023,4633336,6,POINT (49.2661034239486 -123.15996904634515),Kitsilano
1700,HARO ST,2023-07-30,IS,2023,4633342,6,POINT (49.28794214986822 -123.13212207846966),West End
1700,PENDRELL ST,2023-07-30,IS,2023,4633345,6,POINT (49.28943044828831 -123.14302415129735),West End
1300,CARDERO ST,2023-07-30,IS,2023,4633349,6,POINT (49.28768612234381 -123.13497242450978),West End
1700,SEE-EM-IA LANE,2023-07-30,IS,2023,4633351,6,POINT (49.28343289739472 -123.13483940394087),West End
1500,COAL HARBOUR QUAY,2023-07-30,IS,2023,4633355,6,POINT (49.29148708342742 -123.12807201626792),Downtown
1900,PENDRELL ST,2023-07-30,IS,2023,4633365,6,POINT (49.28943044828831 -123.14302415129735),West End
800,RICHARDS ST,2023-07-30,VA,2023,4633368,6,POINT (49.28389251320959 -123.1121989059986),Downtown
1200,W 14TH AVE,2023-07-30,IS,2023,4633369,6,POINT (49.25867062193298 -123.12341669858058),Fairview
1200,W 14TH AVE,2023-07-30,IS,2023,4633370,6,POINT (49.25867062193298 -123.12341669858058),Fairview
4200,MANITOBA ST,2023-07-30,IS,2023,4633374,6,POINT (49.26699403571597 -123.10667013142849),Mount Pleasant
4300,DINMONT AVE,2023-07-30,IS,2023,4633375,6,POINT (49.24569687540732 -123.10960396543682),Riley Park
300,NIGEL AVE,2023-07-30,IS,2023,4633376,6,POINT (49.24597558162973 -123.11114980151048),Riley Park
2400,POINT GREY RD,2023-07-30,IS,2023,4633379,6,POINT (49.27204580353642 -123.16662029125202),Kitsilano
